"pair.no","ind1.id","ind2.id","group","trioml","wang","lynchli","lynchrd","ritland","quellergt","dyadml"
"14737",14737,"256","A47","25A4",0.0396,-0.1779,-0.17,0.0036,0.004,0.0627,0.0396
"14738",14738,"256","A39","25A3",0.0205,0.0313,0.0352,-0.0138,-0.0129,0.0642,0.0205
"14739",14739,"256","A40","25A4",0.0237,0.0163,0.0137,0.0229,0.0233,0.0903,0.0237
"14740",14740,"256","A41","25A4",0,-0.0517,-0.0462,-0.0292,-0.029,0.0393,0
"14741",14741,"256","A42","25A4",0,0.0504,0.0545,-0.0095,-0.0086,0.0445,0
"14742",14742,"256","A43","25A4",0.0377,-0.0026,-0.0024,0.0375,0.0383,0.0791,0.0377
"14743",14743,"256","A44","25A4",0.0605,0.0714,0.0718,0.0433,0.0417,0.1181,0.069
"14744",14744,"256","A45","25A4",0.0096,-0.0765,-0.0688,0.01,0.0103,0.055,0.0096
"14745",14745,"256","A46","25A4",0,-0.2408,-0.2298,-0.1626,-0.1636,-0.0767,0
"14746",14746,"256","A26","25A2",0.0138,-0.0313,-0.0286,0.0139,0.0142,0.0618,0.0138
"14747",14747,"256","A36","25A3",0.0101,-0.0822,-0.0786,0.01,0.0106,0.0593,0.0101
"14748",14748,"256","A33","25A3",0,-0.0372,-0.0309,-0.0161,-0.0158,0.042,0
"14749",14749,"256","A34","25A3",0.1446,0.1391,0.143,0.1584,0.1562,0.2037,0.1511
"14750",14750,"256","A35","25A3",0.0603,0.042,0.0476,0.0622,0.0614,0.1209,0.0649
"14751",14751,"256","A48","25A4",0.0032,-0.0107,-0.0086,-7e-04,-7e-04,0.0635,0.0032
"14752",14752,"256","A28","25A2",0.0185,-0.1329,-0.1337,0.018,0.0203,0.0351,0.0189
"14753",14753,"257","258","2525",0,-0.1044,-0.1031,-0.1306,-0.1267,-0.0794,0
"14754",14754,"257","259","2525",0.0516,0.1347,0.1365,0.0444,0.0397,0.1247,0.052
"14755",14755,"257","260","2526",0,-0.1542,-0.1499,-0.1238,-0.1245,-0.0878,0
"14756",14756,"257","261","2526",0.0682,0.1121,0.1205,0.066,0.0597,0.115,0.0683
"14757",14757,"257","263","2526",0,0.0107,0.0148,-0.0146,-0.0139,0.012,0
"14758",14758,"257","264","2526",0.0202,0.0196,0.022,0.0196,0.0193,0.0702,0.0202
"14759",14759,"257","265","2526",0.0208,0.0764,0.0775,0.0193,0.0182,0.0853,0.0213
"14760",14760,"257","266","2526",0.0845,0.1014,0.1022,0.0897,0.0882,0.1188,0.0853
"14761",14761,"257","267","2526",0,-0.0473,-0.0404,-0.0431,-0.0417,0.0169,0
"14762",14762,"257","268","2526",0,-0.1545,-0.1504,-0.0415,-0.0446,-0.0281,0
"14763",14763,"257","270","2527",0,-0.0953,-0.0903,-0.0811,-0.0802,-0.0537,0
"14764",14764,"257","271","2527",0,0.006,0.0095,-0.0445,-0.0415,0.0028,0
"14765",14765,"257","272","2527",0.0118,0.0619,0.0655,0.0106,0.0098,0.0678,0.0118
"14766",14766,"257","273","2527",0.0668,0.0793,0.0799,0.0871,0.0877,0.1335,0.0762
"14767",14767,"257","274","2527",0,-0.1049,-0.1009,-0.0905,-0.0898,-0.0391,0
"14768",14768,"257","275","2527",0,-0.0493,-0.0437,-0.0695,-0.0663,-0.0153,0
"14769",14769,"257","276","2527",0,-0.0599,-0.0559,-0.0996,-0.0942,-0.0311,0
"14770",14770,"257","277","2527",0,-0.0224,-0.0186,-0.0478,-0.0457,0.0053,0
"14771",14771,"257","278","2527",0,0.0522,0.0552,-0.0588,-0.0514,-0.0122,0
"14772",14772,"257","279","2527",0,-0.0994,-0.0943,-0.0753,-0.075,-0.0581,0
"14773",14773,"257","280","2528",0,-0.0366,-0.0349,-0.1185,-0.1086,-0.0534,0
"14774",14774,"257","222","2522",0,-0.0725,-0.0692,-0.0851,-0.0825,-0.0453,0
"14775",14775,"257","70","2570",0,0.0519,0.0556,-0.0129,-0.0118,0.0425,0
"14776",14776,"257","71","2571",0.0022,0.0308,0.0335,0.0021,0.002,0.0354,0.0022
"14777",14777,"257","72","2572",0.0382,-0.0307,-0.025,-0.007,-0.007,0.0259,0.0382
"14778",14778,"257","73","2573",0.0599,0.1177,0.1205,-0.0029,-0.0025,0.0066,0.0605
"14779",14779,"257","76","2576",0.0136,0.2655,0.2572,-0.0424,-0.0295,-0.376,0.0136
"14780",14780,"257","75","2575",0,0.1862,0.1857,-0.0186,-0.0144,-0.0245,0
"14781",14781,"257","74","2574",0.0368,0.2402,0.2386,0.0281,0.0212,-0.0877,0.0368
"14782",14782,"257","115","2511",0,0.115,0.1158,-0.0199,-0.0171,-0.0872,0
"14783",14783,"257","116","2511",0,-0.0142,-0.01,-0.0036,-0.0035,0.0056,0
"14784",14784,"257","117","2511",0.0342,0.0926,0.096,0.0169,0.0152,0.0458,0.0342
"14785",14785,"257","112","2511",0.0121,0.1988,0.1961,-0.0742,-0.0531,-0.2837,0.0121
"14786",14786,"257","113","2511",0.0196,0.0732,0.077,0.0188,0.0174,0.0384,0.0196
"14787",14787,"257","114","2511",0.1581,0.2434,0.2425,0.1394,0.1231,0.2006,0.159
"14788",14788,"257","118","2511",0,0.0717,0.0708,-0.0666,-0.0582,-0.0374,0
"14789",14789,"257","126","2512",0,0.0259,0.0304,-0.1082,-0.092,-0.157,0
"14790",14790,"257","119","2511",0.0071,0.1011,0.1049,-0.0223,-0.019,-0.0635,0.0071
"14791",14791,"257","120","2512",0,-0.0084,-0.0038,-0.0775,-0.0708,-0.0458,0
"14792",14792,"257","121","2512",0,0.0918,0.0894,-0.0693,-0.059,-0.0422,0
"14793",14793,"257","125","2512",0,0.1598,0.1547,-0.0782,-0.0612,-0.141,0
"14794",14794,"257","124","2512",0,0.2137,0.2106,-0.0878,-0.0596,-0.2605,0
"14795",14795,"257","123","2512",0.0143,0.1981,0.1982,-0.0189,-0.0142,-0.1084,0.0143
"14796",14796,"257","122","2512",0.0115,0.0703,0.0739,0.0111,0.0103,-0.0028,0.012
"14797",14797,"257","134","2513",0,0.1261,0.1236,-0.0804,-0.0647,-0.1776,0
"14798",14798,"257","151","2515",0,0.1507,0.1485,-0.0341,-0.0279,-0.0083,0
"14799",14799,"257","157","2515",0.0481,0.0306,0.0338,0.0254,0.0247,0.0639,0.0503
"14800",14800,"257","156","2515",0,0.0296,0.0304,-0.0156,-0.0148,0.0109,0
"14801",14801,"257","155","2515",0.0463,0.1122,0.1112,0.0407,0.038,0.0812,0.0463
"14802",14802,"257","154","2515",0,0.078,0.0814,-0.0307,-0.0268,0.0507,0
"14803",14803,"257","153","2515",0,0.0889,0.0863,-0.0239,-0.0215,0.0382,0
"14804",14804,"257","152","2515",0,0.007,0.0062,-0.0519,-0.0493,-0.005,0
"14805",14805,"257","158","2515",0.0383,0.1584,0.158,0.0302,0.0261,0.018,0.0383
"14806",14806,"257","159","2515",0.0205,0.1192,0.1209,0.0182,0.016,0.0415,0.0205
"14807",14807,"257","373","2537",0.0367,0.2702,0.2666,0.0181,0.0129,-0.2026,0.0367
"14808",14808,"257","109","2510",0,0.2046,0.1997,-0.0818,-0.0588,-0.2336,0
"14809",14809,"257","108","2510",0.0359,0.2176,0.2144,-0.0209,-0.0156,-0.1365,0.0359
"14810",14810,"257","110","2511",0.0018,0.0798,0.0863,0.0016,0.0015,0.034,0.0018
"14811",14811,"257","111","2511",0,-0.071,-0.0631,-0.1055,-0.098,-0.086,0
"14812",14812,"257","182","2518",0.0171,0.0646,0.0645,-0.009,-0.0083,0.0437,0.0171
"14813",14813,"257","183","2518",0.0576,0.0768,0.081,0.0563,0.0538,0.0896,0.0576
"14814",14814,"257","95","2595",0.0349,0.146,0.1453,-0.0401,-0.0323,-0.1402,0.0349
"14815",14815,"257","96","2596",0.0466,0.0827,0.0832,-0.0047,-0.0043,0.0403,0.0466
"14816",14816,"257","97","2597",0.0215,0.0522,0.0554,0.0196,0.0186,0.0515,0.0215
"14817",14817,"257","99","2599",0,-0.0736,-0.0689,-0.1064,-0.1012,-0.0928,0
"14818",14818,"257","98","2598",0.016,0.1375,0.1396,0.0136,0.0116,0.0742,0.016
"14819",14819,"257","133","2513",0,0.0979,0.0996,-0.0043,-0.0038,0.0069,0
"14820",14820,"257","139","2513",0.1235,0.2307,0.2319,0.1079,0.0913,0.1688,0.1269
"14821",14821,"257","140","2514",0.019,0.0101,0.0182,-0.0115,-0.0108,0.0132,0.019
"14822",14822,"257","142","2514",0.1007,0.1806,0.1832,0.0896,0.079,0.1363,0.1038
"14823",14823,"257","176","2517",0,0.1344,0.1345,-0.0224,-0.0188,0.0545,0
"14824",14824,"257","368","2536",0.0062,0.2406,0.2386,0.0052,0.0038,-0.0571,0.0069
"14825",14825,"257","369","2536",0.0194,0.2001,0.1988,0.0165,0.0132,0.0255,0.0194
"14826",14826,"257","357","2535",0,-0.0019,1e-04,-0.0755,-0.0699,-0.021,0
"14827",14827,"257","370","2537",0,-0.0354,-0.035,-0.0233,-0.0235,0.0142,0
"14828",14828,"257","371","2537",0.1611,0.269,0.2697,0.1284,0.1047,0.0424,0.1611
"14829",14829,"257","372","2537",0.0419,0.244,0.2417,0.0531,0.0417,-0.0291,0.0428
"14830",14830,"257","104","2510",0,0.2125,0.2106,-0.0095,-0.0072,-0.0472,0
"14831",14831,"257","103","2510",0.0279,0.0775,0.0813,0.005,0.0045,0.0095,0.0279
"14832",14832,"257","107","2510",0,0.1479,0.1499,-0.0538,-0.0414,-0.1001,0
"14833",14833,"257","105","2510",0.0682,0.1528,0.1547,0.0604,0.0536,0.0515,0.0682
"14834",14834,"257","101","2510",0.0244,0.1532,0.1497,-0.0263,-0.0218,-0.0432,0.0244
"14835",14835,"257","100","2510",0.0276,0.2604,0.2541,-0.0235,-0.0166,-0.3854,0.0276
"14836",14836,"257","135","2513",0.0253,0.1329,0.1329,0.0242,0.0215,0.0651,0.0265
"14837",14837,"257","136","2513",0.0272,0.1848,0.1838,0.0205,0.0168,0.0134,0.0272
"14838",14838,"257","137","2513",7e-04,0.0288,0.0311,6e-04,6e-04,0.0417,7e-04
"14839",14839,"257","138","2513",0,0.2066,0.2013,-0.0216,-0.0169,-0.0795,0
"14840",14840,"257","184","2518",0,0.0283,0.0304,-0.0076,-0.0073,0.0189,0
"14841",14841,"257","367","2536",0,0.1036,0.1054,-0.0035,-0.0031,0.0721,0
"14842",14842,"257","365","2536",0.0334,0.1607,0.1609,0.0301,0.0259,0.0919,0.034
"14843",14843,"257","374","2537",0.0313,0.2653,0.2621,0.0251,0.0182,-0.1422,0.0326
"14844",14844,"257","375","2537",0.03,0.0722,0.0772,0.027,0.025,0.053,0.03
"14845",14845,"257","376","2537",0.013,-9e-04,0.0024,0.0122,0.0121,0.0195,0.0133
"14846",14846,"257","377","2537",0.0245,0.2777,0.2728,0.0062,0.0044,-0.2265,0.0245
"14847",14847,"257","79","2579",0.0542,0.0651,0.0655,0.0491,0.0481,0.0585,0.0542
"14848",14848,"257","78","2578",0.1109,0.2517,0.2518,0.092,0.0738,0.0398,0.1119
"14849",14849,"257","77","2577",0,0.2341,0.2293,-0.0322,-0.0234,-0.1102,0
"14850",14850,"257","150","2515",0.0462,0.1082,0.1085,0.044,0.041,0.0911,0.0462
"14851",14851,"257","149","2514",0.0988,0.271,0.2726,0.0859,0.0645,0.0307,0.107
"14852",14852,"257","163","2516",0,0.1932,0.1889,-0.0788,-0.0575,-0.1633,0
"14853",14853,"257","164","2516",0,0.0017,0.0086,-0.0529,-0.0481,-0.0317,0
"14854",14854,"257","148","2514",0.0317,0.2239,0.2199,0.0242,0.0192,-0.0679,0.0317
"14855",14855,"257","147","2514",0,0.2098,0.2044,-0.0978,-0.0683,-0.3782,0
"14856",14856,"257","160","2516",0.0114,0.0097,0.0125,0.0111,0.0109,0.0593,0.0114
"14857",14857,"257","161","2516",0.0143,-0.0063,0.0012,-0.0081,-0.0078,0.0254,0.0143
"14858",14858,"257","162","2516",0.0203,0.1142,0.1146,0.0171,0.0153,0.0817,0.0206
"14859",14859,"257","165","2516",0.0795,0.0328,0.0366,0.076,0.0777,0.1071,0.0795
"14860",14860,"257","175","2517",0,0.2686,0.2603,-0.0366,-0.0256,-0.3806,0
"14861",14861,"257","174","2517",0,0.18,0.1733,-0.1336,-0.0951,-0.3124,0
"14862",14862,"257","166","2516",0,0.1587,0.1552,-0.0699,-0.0547,-0.1221,0
"14863",14863,"257","167","2516",0.0427,0.2026,0.2013,0.0359,0.0294,0.0257,0.0427
"14864",14864,"257","168","2516",0,-0.0282,-0.0272,-0.0698,-0.0669,-0.026,0
"14865",14865,"257","169","2516",0.016,0.0826,0.0874,0.002,0.0018,-0.0224,0.016
"14866",14866,"257","181","2518",0,-0.0394,-0.038,-0.0918,-0.0868,-0.0501,0
"14867",14867,"257","173","2517",0.1066,0.2649,0.2634,0.0808,0.063,-0.0764,0.1066
"14868",14868,"257","290","2529",0.0293,0.2157,0.2137,0.023,0.0181,-0.035,0.0293
"14869",14869,"257","292","2529",0,0.2107,0.2087,-0.0243,-0.0181,-0.0794,0
"14870",14870,"257","172","2517",0.0322,0.117,0.1209,0.0152,0.0133,-0.0138,0.0322
"14871",14871,"257","171","2517",0.0053,0.2849,0.279,-0.0111,-0.0076,-0.2664,0.0053
"14872",14872,"257","170","2517",0.0799,0.1279,0.1298,0.0743,0.0692,0.1244,0.0807
"14873",14873,"257","293","2529",0.0318,0.1226,0.1236,0.0178,0.0158,0.0095,0.0318
"14874",14874,"257","333","2533",0.023,0.234,0.2324,0.0184,0.014,-0.0744,0.0236
"14875",14875,"257","335","2533",0,-0.0463,-0.0412,-0.0835,-0.0789,-0.0208,0
"14876",14876,"257","337","2533",0,0.0327,0.0369,-0.0174,-0.0162,0.0389,0
"14877",14877,"257","323","2532",1e-04,0.0521,0.0555,-0.0829,-0.0705,-0.0662,1e-04
"14878",14878,"257","324","2532",0.0739,0.2046,0.205,0.0668,0.056,0.0357,0.0749
"14879",14879,"257","327","2532",0,0.0264,0.0273,-0.0595,-0.0544,-0.0216,0
"14880",14880,"257","80","2580",0,-0.0644,-0.0567,-0.0848,-0.0804,-0.0316,0
"14881",14881,"257","85","2585",0.0244,0.0405,0.0462,-0.0141,-0.013,0.0219,0.0244
"14882",14882,"257","84","2584",0,-0.0375,-0.0319,-0.0938,-0.0864,-0.0457,0
"14883",14883,"257","83","2583",0,0.0171,0.0211,-0.0952,-0.083,-0.0538,0
"14884",14884,"257","82","2582",0,0.1166,0.1178,-0.0188,-0.0161,-0.047,0
"14885",14885,"257","81","2581",0,-0.0445,-0.0382,-0.0893,-0.083,-0.0334,0
"14886",14886,"257","91","2591",0.0676,0.0737,0.0804,0.0783,0.0759,0.1077,0.0736
"14887",14887,"257","92","2592",0.0214,0.0272,0.0307,-0.041,-0.0376,0.0216,0.0214
"14888",14888,"257","93","2593",0.0283,-0.003,0.0024,0.0025,0.0024,0.0293,0.0283
"14889",14889,"257","86","2586",0,0.0446,0.0493,-0.0845,-0.0717,-0.0337,0
"14890",14890,"257","87","2587",0,-0.0011,0.0055,-0.108,-0.0936,-0.0388,0
"14891",14891,"257","88","2588",0,-0.0266,-0.0193,-0.0673,-0.0625,-0.009,0
"14892",14892,"257","89","2589",0.0087,-0.0024,0.0025,-0.073,-0.0665,-0.0392,0.0087
"14893",14893,"257","90","2590",0,0.024,0.0277,-0.056,-0.0507,0.0108,0
"14894",14894,"257","94","2594",0.0677,0.0685,0.071,0.0733,0.0726,0.0794,0.0679
"14895",14895,"257","128","2512",0.0726,0.1621,0.1637,0.0662,0.0587,0.0702,0.0726
"14896",14896,"257","127","2512",0.081,0.1807,0.1764,0.074,0.0674,0.1194,0.0811
"14897",14897,"257","132","2513",0,0.0141,0.016,-0.015,-0.0145,0.0269,0
"14898",14898,"257","131","2513",0.0461,0.1975,0.1951,0.0427,0.0358,9e-04,0.0534
"14899",14899,"257","130","2513",0,0.0035,0.0067,-0.0212,-0.0203,0.0043,0
"14900",14900,"257","129","2512",0.02,0.1148,0.1174,0.0133,0.0117,0.0119,0.02
"14901",14901,"257","143","2514",0.0085,0.2451,0.2417,-0.0426,-0.0291,-0.2538,0.0085
"14902",14902,"257","146","2514",0.0307,0.1285,0.1302,-0.0518,-0.0418,-0.1872,0.0307
"14903",14903,"257","179","2517",0.0289,0.0831,0.0835,0.0291,0.0273,0.0737,0.029
"14904",14904,"257","284","2528",0,0.1432,0.1435,-0.0148,-0.0123,-0.0251,0
"14905",14905,"257","282","2528",0,0.0875,0.0863,-0.0868,-0.0723,-0.1174,0
"14906",14906,"257","315","2531",0,0.2017,0.1951,-0.1185,-0.0827,-0.3943,0
"14907",14907,"257","317","2531",0.0319,0.1608,0.1631,0.0275,0.0231,0.0902,0.0323
"14908",14908,"257","319","2531",0.1606,0.2435,0.2433,0.1478,0.1306,0.1815,0.1644
"14909",14909,"257","296","2529",0.1012,0.1075,0.1085,0.108,0.1076,0.1255,0.1019
"14910",14910,"257","297","2529",0.0407,0.2648,0.2603,-0.0012,-8e-04,-0.1242,0.0407
"14911",14911,"257","298","2529",0,0.0428,0.0479,-0.021,-0.0192,0.0318,0
"14912",14912,"257","300","2530",0,0.2513,0.2448,-0.0535,-0.037,-0.3117,0
"14913",14913,"257","303","2530",0.0376,0.0554,0.0555,0.0015,0.0014,0.0051,0.0376
"14914",14914,"257","304","2530",0,0.2388,0.2355,-0.004,-0.003,-0.1029,0
"14915",14915,"257","320","2532",0.061,0.1357,0.1333,0.0464,0.0427,0.0883,0.0637
"14916",14916,"257","321","2532",0.0282,0.0402,0.0459,0.0014,0.0013,0.0323,0.0282
"14917",14917,"257","322","2532",0.1089,0.1395,0.1427,0.0838,0.0776,0.1349,0.1128
"14918",14918,"257","329","2532",0,0.2242,0.2199,-0.0353,-0.0259,-0.2688,0
"14919",14919,"257","330","2533",0.0236,0.2748,0.2697,0.0054,0.0038,-0.307,0.0236
"14920",14920,"257","339","2533",0.0749,0.0378,0.0438,0.0817,0.0825,0.0673,0.0749
"14921",14921,"257","341","2534",0,-0.0272,-0.0256,-0.0282,-0.0279,-0.0079,0
"14922",14922,"257","342","2534",0.0371,0.0724,0.0772,0.0366,0.0342,0.0449,0.0371
"14923",14923,"257","348","2534",0.0304,0.1556,0.1569,0.0315,0.0272,0.0569,0.0308
"14924",14924,"257","349","2534",0.0327,0.1741,0.1764,0.0179,0.0145,-0.0277,0.0327
"14925",14925,"257","351","2535",0.269,0.3713,0.3703,0.223,0.1734,0.1994,0.2697
"14926",14926,"257","A21","25A2",0.0523,0.0203,0.0262,0.0634,0.0626,0.1289,0.0528
"14927",14927,"257","A22","25A2",0.0701,0.0381,0.0456,0.0689,0.0682,0.1116,0.0706
"14928",14928,"257","A23","25A2",0.0488,-0.0144,-0.0162,-0.012,-0.0121,0.0652,0.0488
"14929",14929,"257","A24","25A2",0.0286,-0.0901,-0.0841,-0.039,-0.0399,0.0186,0.0286
"14930",14930,"257","A37","25A3",0.0191,0.0046,0.0049,0.0187,0.0188,0.0541,0.0191
"14931",14931,"257","A29","25A2",0.012,-0.1452,-0.1438,0.0053,0.0058,0.0799,0.012
"14932",14932,"257","A30","25A3",0.0714,0.1063,0.109,0.0684,0.0645,0.1466,0.0714
"14933",14933,"257","A31","25A3",0.0859,0.1085,0.1147,0.0818,0.0765,0.11,0.0862
"14934",14934,"257","A38","25A3",0.0391,-0.0117,5e-04,0.0433,0.0425,0.0938,0.0391
"14935",14935,"257","A47","25A4",0.0781,-0.0692,-0.0662,0.0896,0.1008,0.1392,0.0781
"14936",14936,"257","A39","25A3",0.0313,0.0681,0.0721,0.0216,0.0201,0.0961,0.0313
"14937",14937,"257","A40","25A4",0,-0.1278,-0.1273,-0.094,-0.0963,-0.0336,0
"14938",14938,"257","A41","25A4",0.0829,0.0623,0.0647,0.0595,0.0585,0.1288,0.0869
"14939",14939,"257","A42","25A4",0.2174,0.2453,0.2517,0.2046,0.1854,0.2319,0.2207
"14940",14940,"257","A43","25A4",0,-0.1631,-0.1582,-0.0917,-0.0942,-0.0585,0
"14941",14941,"257","A44","25A4",9e-04,0.0244,0.0246,9e-04,8e-04,0.0722,9e-04
"14942",14942,"257","A45","25A4",0,-0.145,-0.1394,-0.0752,-0.0773,-0.0194,0
"14943",14943,"257","A46","25A4",0.0141,-0.0777,-0.0661,7e-04,7e-04,0.072,0.0141
"14944",14944,"257","A26","25A2",0.0022,-0.046,-0.0412,0.0022,0.0022,0.0363,0.0022
"14945",14945,"257","A36","25A3",0,-0.1489,-0.1428,-0.0578,-0.0593,-2e-04,0
"14946",14946,"257","A33","25A3",0,-0.1271,-0.1195,-0.1049,-0.1031,-0.0486,0
"14947",14947,"257","A34","25A3",0,-0.0732,-0.0664,-0.0217,-0.022,0.0184,0
"14948",14948,"257","A35","25A3",0,-0.1018,-0.0967,-0.0825,-0.0819,-0.0212,0
"14949",14949,"257","A48","25A4",0,-0.032,-0.0291,-0.0089,-0.0089,0.0451,0
"14950",14950,"257","A28","25A2",0,-0.2069,-0.2066,-0.0489,-0.0548,-0.0363,0
"14951",14951,"258","259","2525",0,0.0207,0.022,-0.064,-0.0581,0.0317,0
"14952",14952,"258","260","2526",0.0753,0.0275,0.0314,0.072,0.0736,0.1021,0.0755
"14953",14953,"258","261","2526",0,0.0038,0.0064,-0.0636,-0.0585,0.0265,0
"14954",14954,"258","263","2526",0.1115,0.1369,0.1372,0.103,0.0989,0.151,0.1171
"14955",14955,"258","264","2526",0.0366,0.0068,0.0095,0.0256,0.0257,0.0798,0.0366
"14956",14956,"258","265","2526",0.1271,0.1631,0.1657,0.1373,0.1314,0.1944,0.1307
"14957",14957,"258","266","2526",0.0121,-0.0837,-0.0811,-0.0742,-0.074,-0.039,0.0121
"14958",14958,"258","267","2526",0.1913,0.1848,0.1901,0.1982,0.1944,0.2511,0.1956
"14959",14959,"258","268","2526",0,-0.198,-0.1937,-0.0678,-0.0739,-0.0477,0
"14960",14960,"258","270","2527",0.0307,-0.0063,1e-04,0.0309,0.031,0.0536,0.0307
"14961",14961,"258","271","2527",0.1163,0.1499,0.1533,0.1193,0.1129,0.1671,0.1221
"14962",14962,"258","272","2527",0.0475,0.0934,0.0939,0.0407,0.0383,0.1157,0.0539
"14963",14963,"258","273","2527",0,-0.0757,-0.0764,-0.0481,-0.0495,0.0127,0
"14964",14964,"258","274","2527",0.0833,0.0573,0.063,0.0971,0.0985,0.1415,0.0841
"14965",14965,"258","275","2527",0.3289,0.3406,0.3439,0.3368,0.3279,0.3798,0.3315
"14966",14966,"258","276","2527",0.1229,0.1597,0.1577,0.1084,0.1033,0.1916,0.1248
"14967",14967,"258","277","2527",0.0176,-0.0231,-0.0186,-0.0203,-0.0199,0.034,0.0176
"14968",14968,"258","278","2527",0.0202,0.0469,0.05,-0.0427,-0.038,0.0105,0.0202
"14969",14969,"258","279","2527",0,-0.0398,-0.0341,-0.0029,-0.0029,0.0198,0
"14970",14970,"258","280","2528",0.3606,0.3696,0.3739,0.3507,0.3275,0.3806,0.3636
"14971",14971,"258","222","2522",0.0836,0.0768,0.078,0.0749,0.0741,0.1229,0.0877
"14972",14972,"258","70","2570",0,0.003,0.0064,-0.042,-0.0394,0.0194,0
"14973",14973,"258","71","2571",0.043,0.0581,0.0593,0.0389,0.0378,0.0833,0.043
"14974",14974,"258","72","2572",0.081,0.0454,0.0507,0.0821,0.0829,0.1192,0.0815
"14975",14975,"258","73","2573",0,0.0582,0.0562,-0.081,-0.0704,-0.0375,0
"14976",14976,"258","76","2576",0,0.2536,0.2431,-0.0505,-0.0356,-0.3364,0
"14977",14977,"258","75","2575",0.0616,0.2248,0.2244,0.0522,0.0409,0.0535,0.0622
"14978",14978,"258","74","2574",0,0.1423,0.1372,-0.1017,-0.0779,-0.1867,0
"14979",14979,"258","115","2511",0.035,0.1449,0.1451,0.031,0.0268,-0.0252,0.035
"14980",14980,"258","116","2511",0,-0.0099,-0.0123,-0.0129,-0.0131,0.031,0
"14981",14981,"258","117","2511",0,-0.0641,-0.0591,-0.1387,-0.1255,-0.0976,0
"14982",14982,"258","112","2511",0,0.228,0.2224,-0.0245,-0.0178,-0.186,0
"14983",14983,"258","113","2511",0,0.0102,0.0095,-0.0516,-0.0488,-0.0045,0
"14984",14984,"258","114","2511",2e-04,0.0488,0.0533,-0.0309,-0.0275,0.0228,2e-04
"14985",14985,"258","118","2511",0.0506,0.1462,0.1465,0.0541,0.0483,0.0791,0.0502
"14986",14986,"258","126","2512",0,0.1412,0.1372,-0.004,-0.0034,0.0014,0
"14987",14987,"258","119","2511",0,0.032,0.0313,-0.1094,-0.0952,-0.1103,0
"14988",14988,"258","120","2512",0.0624,0.0984,0.0998,0.0294,0.027,0.0817,0.0721
"14989",14989,"258","121","2512",0.0419,0.1523,0.1528,0.0371,0.032,0.0571,0.0423
"14990",14990,"258","125","2512",0.0155,0.1902,0.1846,-0.0176,-0.0139,-0.0621,0.0155
"14991",14991,"258","124","2512",0,0.2532,0.2462,-0.0412,-0.0283,-0.1543,0
"14992",14992,"258","123","2512",0,0.196,0.1901,-0.0429,-0.0327,-0.0793,0
"14993",14993,"258","122","2512",0,0.0125,0.0095,-0.0688,-0.0645,-0.0459,0
"14994",14994,"258","134","2513",0.0722,0.2136,0.2119,0.0596,0.0486,-0.025,0.0722
"14995",14995,"258","151","2515",0.0128,0.1561,0.1559,0.0106,0.0088,0.03,0.0128
"14996",14996,"258","157","2515",0,-0.0113,-0.0092,-0.0157,-0.0154,0.0433,0
"14997",14997,"258","156","2515",0.0461,0.079,0.078,0.0359,0.0344,0.0778,0.0461
"14998",14998,"258","155","2515",0.0713,0.1013,0.1029,0.0679,0.0646,0.1,0.0717
"14999",14999,"258","154","2515",0.1252,0.1921,0.1933,0.1092,0.0973,0.1916,0.1252
"15000",15000,"258","153","2515",0.0797,0.1389,0.1403,0.0762,0.07,0.1214,0.0805
"15001",15001,"258","152","2515",0.0249,0.042,0.0445,0.0215,0.0207,0.0572,0.0254
"15002",15002,"258","158","2515",0,0.0856,0.0836,-0.0402,-0.0354,-0.0301,0
"15003",15003,"258","159","2515",0,0.0719,0.072,-0.0194,-0.0174,0.0208,0
"15004",15004,"258","373","2537",0,0.2024,0.1933,-0.095,-0.0688,-0.2704,0
"15005",15005,"258","109","2510",0,0.2458,0.2387,-0.0153,-0.0111,-0.131,0
"15006",15006,"258","108","2510",0,0.231,0.2251,-0.0029,-0.0022,-0.0807,0
"15007",15007,"258","110","2511",0.0335,0.1227,0.1216,0.0275,0.0248,0.0966,0.0335
"15008",15008,"258","111","2511",0,-0.0152,-0.0092,-0.0358,-0.0339,-0.0019,0
"15009",15009,"258","182","2518",0.1467,0.1823,0.1839,0.1391,0.1307,0.1868,0.1467
"15010",15010,"258","183","2518",0,-0.0132,-0.0123,-0.0382,-0.0371,0.02,0
"15011",15011,"258","95","2595",0.0809,0.2424,0.2369,0.0665,0.0545,0.0177,0.0813
"15012",15012,"258","96","2596",0,0.0297,0.0313,-0.0424,-0.0391,0.009,0
"15013",15013,"258","97","2597",0,0.0257,0.0283,-0.0048,-0.0046,0.0447,0
"15014",15014,"258","99","2599",0,-0.0455,-0.0431,-0.0848,-0.0813,-0.045,0
"15015",15015,"258","98","2598",0,0.0509,0.0533,-0.0578,-0.0505,0.0152,0
"15016",15016,"258","133","2513",0,-0.0127,-0.0152,-0.1269,-0.1148,-0.0866,0
"15017",15017,"258","139","2513",0,0.0046,0.0084,-0.119,-0.102,-0.0441,0
"15018",15018,"258","140","2514",0,-0.0757,-0.0721,-0.102,-0.0975,-0.0476,0
"15019",15019,"258","142","2514",0,0.031,0.0345,-0.0495,-0.0444,0.0063,0
"15020",15020,"258","176","2517",0,0.0912,0.0916,-0.0522,-0.0442,0.0331,0
